id,name,japanName,hiragana,bust,waist,hip,height,birthday,blood_type,hobby,prefectures,age
4975,Mizusawa Ena,水沢えな,みずさわえな,85.0,60.0,85.0,,,,,,
4977,Mizuhara Mio,水原水緒,みずはらみお,,,,,,,,,
4980,Yaguti Erika,矢口絵里香,やぐちえりか,,,,,,,,,
4983,Yamakura Huziko,山倉富士子,やまくらふじこ,,,,,,,,,
4985,Wakabayasi Rui,若林るい,わかばやしるい,93.0,60.0,88.0,,,,,,
4994,Satomi Tiaki,里見千晶,さとみちあき,,,,,,,,,
5012,Kuroki Kaoru,黒木香,くろきかおる,83.0,53.0,86.0,161.0,1965-01-21,,,,56.0
5018,Sara Ituki,沙羅樹,さらいつき,83.0,55.0,86.0,162.0,1968-03-07,,,,53.0
1044527,Tokita Sihori,時多しほり,ときたしほり,,,,,,,,,
1044528,Watarase Riho,渡良瀬りほ,わたらせりほ,84.0,58.0,90.0,163.0,,,,,
1044531,Motida Siori,持田栞里,もちだしおり,86.0,58.0,87.0,160.0,1997-03-02,,買い物、読書,,24.0
1044542,Osikiri Naomi,押切なおみ,おしきりなおみ,95.0,61.0,102.0,163.0,,,,,
1044543,Momoki Siori,桃生しお梨,ももきしおり,101.0,64.0,99.0,148.0,,,,,
1044544,Itizyou Mio,一条みお,いちじょうみお,83.0,57.0,83.0,148.0,,,ヨガ、料理,山形県,
1044545,Tomita Yui,富田優衣,とみたゆい,85.0,58.0,90.0,,,,読書・映画鑑賞、料理,,
1044547,Aizawa Riina,逢沢りいな,あいざわりいな,97.0,60.0,95.0,164.0,,,,,
1044568,Oguri Monaka,小栗もなか,おぐりもなか,92.0,58.0,88.0,,,,スポーツ観戦,,
1044573,Takami Reina,高見怜奈,たかみれいな,86.0,59.0,88.0,160.0,,,発声練習,,
1044625,Iikura Mei,飯倉芽衣,いいくらめい,,,,,,,,,
1044626,Arisawa Tisato,有沢千里,ありさわちさと,,,,,,,,,
1044640,Ayuha Ami,阿由葉あみ,あゆはあみ,,,,,,,,,
1044641,Matumura Miwori,松村みをり,まつむらみをり,87.0,60.0,92.0,160.0,,,,,
1044642,Touzyou Miki,東條美樹,とうじょうみき,,,,,,,,,
1044645,Ogata Erena,緒方エレナ,おがたえれな,,,,,,,,,
1044681,Aizawa Satuki,相沢さつき,あいざわさつき,,,,,,,,,
1044700,Kotobuki Yukari,寿ゆかり,ことぶきゆかり,,,,,,,,,
1044731,Mizuno Yuuka,水野優香,みずのゆうか,,,,,,,,,
1044733,Nakazato Aya,中里文,なかざとあや,,,,,,,,,
1044811,Kamikawa Sora,上川星空,かみかわそら,83.0,,86.0,159.0,,,アニメ、ゲーム、コスプレ,,
1044812,Hukuda Yuuko,福田優子,ふくだゆうこ,82.0,57.0,83.0,,,,ヨガ/料理,,
1044813,Kino Kaori,木野香織,きのかおり,,,,,,,,,
1044814,Aizawa Kaho,相沢夏帆,あいざわかほ,90.0,57.0,88.0,151.0,,,アイドル鑑賞,,
1044815,Kisaragi Ai,如月愛,きさらぎあい,,,,,,,クラブ通い,,
1044857,Honjo Suzu,本庄鈴,ほんじょうすず,85.0,59.0,88.0,165.0,1997-01-12,,,山梨県,24.0
1044861,Ayase Momono,綾瀬もも乃,あやせももの,,,,,,,,,
1044864,Kawakita Saika,河北彩花,かわきたさいか,88.0,59.0,89.0,169.0,,,映画鑑賞,,
1044865,Matunaga Sana,松永さな,まつながさな,89.0,58.0,88.0,164.0,1996-02-09,,,,25.0
1044866,Suzuki Uta,涼木奏,すずきうた,105.0,63.0,89.0,,,,,,
1044867,Minami Rina,美波りな,みなみりな,92.0,56.0,88.0,,,,,,
1044974,Siraisi Momoka,白石ももか,しらいしももか,,,,,,,,,
1044982,Mizukawa Sumire,水川スミレ,みずかわすみれ,,,,,,,,,
1045017,Hasimoto Naomi,橋本直美,はしもとなおみ,,,,,,,,,
1045018,Haruka Kurumi,春花くるみ,はるかくるみ,,,,,,,,,
1045019,Bibian Rin,ビビアン・リン,びびあんりん,,,,,,,,,
1045020,Nagasima Kiko,永嶋輝子,ながしまきこ,,,,,,,,,
1045094,Ideguchi Mugi,井手口麦,いでぐちむぎ,82.0,53.0,80.0,146.0,,,寄り目,,
1045095,Mitaka Nami,三鷹なみ,みたかなみ,90.0,52.0,87.0,145.0,,,読書、寝ること,,
1045096,Wu Wallin,ウー・ウォンリン,うーうぉんりん,88.0,60.0,87.0,160.0,,,AV鑑賞、オナニー,,
1045140,Siraisi Reika,白石れいか,しらいしれいか,,,,,,,,,
1045182,Sinoda Reiko,篠田れいこ,しのだれいこ,88.0,59.0,89.0,160.0,,,,,
1045183,Miura Wakana,三浦わかな,みうらわかな,95.0,62.0,99.0,163.0,,,,,
1045184,Misato Siori,美里詩織,みさとしおり,106.0,64.0,92.0,153.0,,,,,
1045185,Morisaki Maria,森崎マリア,もりさきまりあ,85.0,59.0,89.0,178.0,,,,,
1045186,Narita Rina,成田りな,なりたりな,,,,,,,,,
1045187,Kotodume Aoi,琴爪あおい,ことづめあおい,,,,,,,,,
1045262,Hinazuru Mio,雛鶴みお,ひなづるみお,,,,,,,,,
1045319,Ririka,梨々花,りりか,,,,,,,,,
1045321,Huzimoto Riku,藤本理玖,ふじもとりく,,,,,,,,,
1045338,Motiduki Risa,望月りさ,もちづきりさ,,,,,,,,,
1045370,Mogami Sayuki,最上さゆき,もがみさゆき,,,,,,,,,
1045371,Kitise Nanako,吉瀬菜々子,きちせななこ,84.0,60.0,88.0,158.0,,,,,
1045397,Nisiura Norika,西浦紀香,にしうらのりか,,,,,,,,,
1045425,Huzie Siho,藤江史帆,ふじえしほ,83.0,59.0,90.0,160.0,1996-07-17,O,お酒を飲むこと、サックス,大阪府,25.0
1045453,Printing,鈴城優子,すずしろゆうこ,,,,,,,,,
1045454,Takanami Nanami,高波奈々未,たかなみななみ,,,,,,,,,
1045455,Takanami Karen,たかなみ花蓮,たかなみかれん,92.0,65.0,99.0,153.0,,,陸上・筋トレ,,
1045456,Suhara Nozomi,須原のぞみ,すはらのぞみ,98.0,61.0,88.0,153.0,,,,,
1045457,Imanaga Kyouko,今永恭子,いまながきょうこ,88.0,56.0,85.0,159.0,,,ヨガ,,
1045458,Andou Karen,安藤かれん,あんどうかれん,,,,,,,,,
1045467,Hanasaki Yuzu,花咲ゆず,はなさきゆず,,,,,,,,,
1045488,Horie Aki,堀江亜季,ほりえあき,92.0,64.0,87.0,155.0,,,読書・旅行,,
1045491,Minami Arisa,南波ありさ,みなみありさ,,,,,,,,,
1045493,Ooisi Rei,大石澪,おおいしれい,,,,,,,,,
1045494,Hosoya Emiri,細谷えみり,ほそやえみり,,,,,,,,,
1045495,Sida Yukina,志田雪奈,しだゆきな,85.0,58.0,87.0,162.0,,,読書、料理,東京都,
1045508,Sakuragi Seira,桜木セイラ,さくらぎせいら,,,,,,,,,
1045509,Tihaya Nana,千早菜奈,ちはやなな,88.0,58.0,85.0,,,,,,
1045511,Isiyama Hikari,石山ひかり,いしやまひかり,84.0,59.0,86.0,154.0,,,,,
1045553,Mituki Mai,美月まい,みつきまい,,,,,,,,,
1045566,Takagi Keiko,高城佳子,たかぎけいこ,,,,,,,,,
1045568,Araki Fumika,新木ふみか,あらきふみか,86.0,53.0,88.0,,,,,,
1045569,Aoyama Ayaka,青山彩香,あおやまあやか,,,,,,,,東京,
1045570,Honda Natsume,本多なつめ,ほんだなつめ,75.0,51.0,79.0,,,,絵を描くこと,,
1045571,Narita Moe,成田もえ,なりたもえ,80.0,59.0,87.0,,,,泳ぐこと,佐●県,
1045607,Morikawa Honoka,森川ほのか,もりかわほのか,,,,,,,,,
1045609,Matusita Yayoi,松下弥生,まつしたやよい,,,,,,,,,
1045610,Nakagisi Erina,中岸絵里奈,なかぎしえりな,,,,,,,,,
1045611,Miyagawa Arisa,宮川ありさ,みやがわありさ,88.0,59.0,89.0,160.0,,,英語 読書,,
1045612,Tukimi Moe,月美もえ,つきみもえ,82.0,59.0,88.0,,,,アイドルオタク,,
1045613,Hosina Akari,星奈あかり,ほしなあかり,83.0,56.0,84.0,,1996-12-01,,妄想浮気オナニー,,25.0
1045642,Otomi Rina,音海里奈,おとみりな,100.0,62.0,98.0,163.0,,,,,
1045643,Aisaki Yua,逢咲ゆあ,あいさきゆあ,109.0,63.0,90.0,164.0,,,,,
1045644,Motida Yukari,持田ゆかり,もちだゆかり,114.0,64.0,96.0,148.0,,,,,
1045645,Mutuki Miyabi,夢月みやび,むつきみやび,83.0,57.0,85.0,,,,,,
1045646,Usami Mika,宇佐美みか,うさみみか,,,,,,,,,
1045647,Yanagawa Mako,柳川まこ,やながわまこ,,,,,,,,,
1045681,Arasawa Taira,新沢平蘭,あらさわたいら,88.0,59.0,96.0,160.0,,,カフェめぐり,,
1045682,Kasima Reina,華嶋れい菜,かしまれいな,88.0,59.0,87.0,171.0,,,,,
1045683,Hosikawa Ririka,星川凛々花,ほしかわりりか,,,,,,,,,
1045695,Azama Nami,安座間那海,あざまなみ,,,,,,,,,
1045700,Kitano Aki,北野亜希,きたのあき,,,,,,,,,
1045757,Kimiiro Kana,君色華奈,きみいろかな,,,,,,,,,
1045774,Arimura Hiromi,有村裕美,ありむらひろみ,,,,,,,,,
1045783,Takasaki Megumi,高崎恵美,たかさきめぐみ,,,,,,,,,
1045784,Tikusi Wakako,筑紫和歌子,ちくしわかこ,,,,,,,,,
1045801,Kanbara Miyuu,神原美優,かんばらみゆう,,,,,,,,,
1045802,Asami Momoka,麻見ももか,あさみももか,89.0,58.0,80.0,163.0,,,,,
1045803,Makana,マカナ,まかな,85.0,56.0,78.0,155.0,,,,,
1045804,Hibiki Remi,響レミ,ひびきれみ,88.0,59.0,89.0,151.0,,,,,
1045805,Hayakawa Masiro,早川真白,はやかわましろ,88.0,57.0,88.0,160.0,,,,,
1045806,Yamamoto Sayuri,山本さゆり,やまもとさゆり,84.0,57.0,82.0,152.0,,,料理・ダンス/,,
1045815,Yamaguti Naho,山口菜穂,やまぐちなお,,,,,,,,,
1045816,Kurata Megumi,倉田恵,くらためぐみ,,,,,,,,,
1045817,Yahiro Mai,八尋麻衣,やひろまい,,,,,1998-11-23,,字を書くこと、読書、剣道、一人旅,鳥取県,23.0
1045877,Itimiya Tubasa,一宮つばさ,いちみやつばさ,,,,,,,,,
1046013,Yuuki Nono,結城のの,ゆうきのの,86.0,57.0,83.0,165.0,,,映画鑑賞、ジョギング、水泳,,
1046093,Nanami Rina,七実りな,ななみりな,82.0,58.0,83.0,157.0,,,,,
1046095,Okazima Haruka,岡島遥香,おかじまはるか,,,,,,,,,
1046096,Hanasaki Hana,花咲はな,はなさきはな,,,,,,,,,
1046101,Nakamura Mizuki,中邑みずき,なかむらみずき,,,,,,,,,
1046108,Tadai Mahiro,唯井まひろ,ただいまひろ,86.0,58.0,86.0,156.0,2000-03-04,AB,ショッピング、体が柔らかいこと,東京都,21.0
1046147,Hirai Mana,平井まな,ひらいまな,,,,,,,,,
1046149,Nanami Thina,七海ティナ,ななみてぃな,85.0,56.0,88.0,160.0,1993-12-08,B,筋トレ・ボクシング・ボルダリング、ダンス・アイスの早食い,愛知県,28.0
1046150,Dan Emi,壇えみ,だんえみ,86.0,58.0,90.0,162.0,,,,,
1046151,Masiro Sae,眞白紗江,ましろさえ,,,,,,,,,
1046152,Haruno Yuki,春野ゆき,はるのゆき,,,,,,,,,
1046154,Tachibana Mei,立花めい,たちばなめい,87.0,58.0,88.0,,,A,バトントワリング,,
1046155,Asahi Sora,朝陽そら,あさひそら,84.0,56.0,86.0,,,,ゲーム、料理（和食）,,
1046172,Haruka Mirai,はるかみらい,はるかみらい,,,,,,,,,
1046237,Aoi Yurika,葵百合香,あおいゆりか,101.0,63.0,93.0,,1984-05-21,O,読書、映画,神奈川県,37.0
1046253,Huzita Eri,藤田えり,ふじたえり,,,,,,,,,
1046254,Miyawaki Siori,宮脇汐里,みやわきしおり,,,,,,,,,
1046308,Tokusima Riko,徳島理子,とくしまりこ,101.0,69.0,96.0,156.0,,,,,
1046309,Mita Masami,三田雅美,みたまさみ,98.0,65.0,103.0,,,,,,
1046310,Misaka Ria,御坂りあ,みさかりあ,85.0,57.0,85.0,,,,アニメ鑑賞、映画鑑賞,,
1046311,Izumida Izumi,泉田いずみ,いずみだいずみ,,,,,,,,,
1046348,Miyazawa Ao,宮澤アオ,みやざわあお,,,,,,,,,
1046350,Matuzawa Yukari,松沢ゆかり,まつざわゆかり,,,,,,,,,
1046351,Aoyama Tisako,青山ちさ子,あおやまちさこ,,,,,,,,,
1046352,Huziwara Sayo,藤原小夜,ふじわらさよ,,,,,,,,,
1046353,Ozaki Nanako,尾崎菜々子,おざきななこ,,,,,,,,,
1046354,Inoue Mio,井上未央,いのうえみお,,,,,,,,,
1046394,Oto Azusa,音あずさ,おとあずさ,83.0,55.0,83.0,160.0,,,,,
1046395,Hasegawa Akiko,長谷川秋子,はせがわあきこ,82.0,58.0,87.0,164.0,,,,,
1046396,Nisio Yuriko,西尾友梨子,にしおゆりこ,88.0,57.0,89.0,154.0,,,,,
1046398,Kuruse Airi,来瀬あいり,くるせあいり,90.0,61.0,92.0,156.0,1994-11-29,A,ドライブ、買い物、習字,東京都,27.0
1046473,Sirakawa Momoka,白川杏果,しらかわももか,87.0,58.0,85.0,,1999-10-31,A,読書、ピアノ,熊本県,22.0
1046474,Kanade Misa,奏ミサ,かなでみさ,,,,,,A,,,
1046475,Kodaira Nami,小平奈美,こだいらなみ,,,,,,,男性の目を見つめること,,
1046476,Kawamura Ayami,川村あやみ,かわむらあやみ,85.0,54.0,89.0,165.0,,,海外遠征に行くこと、トレーニング,,
1046537,Nanase Kanako,七瀬かな子,ななせかなこ,,,,,,,,,
1046538,Maezono Siori,前園汐里,まえぞのしおり,,,,,,,,,
1046562,Tatibana Yuzuki,立花ゆずき,たちばなゆずき,,,,,,,,,
1046564,Amane Yua,天音優愛,あまねゆあ,,,,,,,,,
1046565,Saeki Narumi,佐伯なるみ,さえきなるみ,94.0,56.0,88.0,,,,,,
1046566,Sasaki Rei,佐々木れい,ささきれい,84.0,57.0,88.0,,,,,,
1046567,Hinata Umi,日向うみ,ひなたうみ,87.0,55.0,86.0,,,,,,
1046568,Takakura Aya,高倉彩,たかくらあや,101.0,69.0,96.0,156.0,,,,長野県,
1046569,Miho Yui,美保結衣,みほゆい,,,,,,,,,
1046657,Siraisi Yuna,白石由奈,しらいしゆな,,,,,,,,,
1046658,Simanaga Ayami,島永彩生,しまながあやみ,,,,,,,,,
1046659,Komiyama Rika,込山りか,こみやまりか,94.0,,,,,,,,
1046660,Oomomo Misuzu,大桃みすず,おおももみすず,92.0,60.0,95.0,,,,,秋田県,
1046723,Minazuki Hikaru,皆月ひかる,みなづきひかる,83.0,55.0,85.0,148.0,2000-01-01,,ファッション、歌、ピアノ、トランペット、水泳、絵画,東京都,21.0
1046778,Minami Natuki,南なつき,みなみなつき,,,,,1999-12-20,,星を見る事,,22.0
1046779,Minami Aya,南あや,みなみあや,89.0,59.0,88.0,162.0,,,,,
1046877,Tinen Azusa,知念あずさ,ちねんあずさ,95.0,66.0,88.0,152.0,,,,,
1046878,Arimura Aoi,有村あおい,ありむらあおい,89.0,60.0,88.0,159.0,,,,,
1046879,Hara Sakura,原さくら,はらさくら,,,,,,,,,
1046881,Hinohara An,日乃原杏,ひのはらあん,80.0,58.0,83.0,168.0,,,"旅行,食べ歩き",島根県,
1046882,Ooura Manami,大浦真奈美,おおうらまなみ,,,,,,,,岩手県,
1046898,Arai Yuka,新井優香,あらいゆうか,86.0,58.0,87.0,167.0,1994-10-15,A,アニメ鑑賞,,27.0
1046899,Tooda Emi,遠田恵未,とおだえみ,,,,,,,,,
1046935,Mizusima Nana,水嶋那奈,みずしまなな,84.0,59.0,88.0,164.0,,,人間観察、水泳,,
1046961,Yamamoto Sakura,山本咲良,やまもとさくら,,,,,,,,,
1046994,Huruike Mitiko,古池美智子,ふるいけみちこ,,,,,,,,,
1046995,Sinohara Tomoka,篠原友香,しのはらゆか,,,,,,,,,
1046997,Ueki Syouko,植木翔子,うえきしょうこ,87.0,58.0,90.0,157.0,,,,,
1046998,Hatuno Humika,初乃ふみか,はつのふみか,86.0,57.0,83.0,158.0,,,一人でお出かけ,北海道,
1047073,Takaba Noriko,高場典子,たかばのりこ,,,,,,,,,
1047077,Maturi Hina,茉莉ひな,まつりひな,86.0,55.0,82.0,158.0,1997-03-03,,読書、料理（ロールキャベツ）,,24.0
1047094,Kazahana Kureha,風花くれは,かざはなくれは,88.0,58.0,87.0,,,,イケメン＆筋肉鑑賞,,
1047095,Ayaha Miori,彩葉みおり,あやはみおり,,,,,,,読書,,
1047096,Mizukawa Emiru,水川えみる,みずかわえみる,,,,,,,,,
1047097,Iwamoto Zyunna,岩本純奈,いわもとじゅんな,89.0,61.0,87.0,150.0,,,一人でおでかけ,,
1047098,Otoha Mirei,音羽美玲,おとはみれい,90.0,58.0,85.0,152.0,,,,,
1047122,Imai Mai,今井麻衣,いまいまい,,,,,,,,,
1047125,Sakurazaka Waka,桜坂和歌,さくらざかわか,90.0,59.0,88.0,,,,オナニー,,
1047126,Nagai Tisato,永井千里,ながいちさと,,,,,,,,,
1047127,Sasahara Rin,咲々原リン,ささはらりん,,,,,,,,,
1047128,Sakamiti Miru,坂道みる,さかみちみる,82.0,54.0,84.0,157.0,,B,映画鑑賞、お菓子作り,岐阜県,
1047223,Narimiya Rika,成宮りか,なるみやりか,,,,,,,,,
1047226,Wakumoto Kaede,涌本楓,わくもとかえで,,,,,,,相談にのること,,
1047227,Sato Yumo,さとうゆも,さとうゆも,83.0,62.0,87.0,153.0,,,お買いもの・妄想オナニー,,
1047228,Tukino Serina,月野セリナ,つきのせりな,,,,146.0,,,,,
1047229,Kokone Niko,心音にこ,ここねにこ,,,,159.0,,,,,
1047230,Arisu Ruru,有栖るる,ありするる,82.0,53.0,84.0,150.0,,,,,
1047250,Yonekura Honoka,米倉穂香,よねくらほのか,,,,,,,,,
1047284,Akane Maiko,茜麻衣子,あかねまいこ,,,,,,,,,
1047285,Tugunaga Sayumi,嗣永さゆみ,つぐながさゆみ,,,,,,,,,
1047378,Natuhara Yui,夏原唯,なつはらゆい,,,,,,,,,
1047379,Kawai Nonoka,河合ののか,かわいののか,90.0,60.0,89.0,158.0,,,,,
1047532,Sione Mari,汐音まり,しおねまり,88.0,57.0,86.0,166.0,,,,,
1047533,Asai Rian,浅井梨杏,あさいりあん,,,,,,,,,
1047549,Kuromiya Eimi,黒宮えいみ,くろみやえいみ,90.0,62.0,88.0,165.0,1990-08-14,O,カラオケ、ダーツ、マッサージ,東京都,31.0
1047550,Aiiro Ririka,藍色りりか,あいいろりりか,,,,,,,,,
1047611,Kurokawa Sumire,黒川すみれ,くろかわすみれ,82.0,56.0,88.0,165.0,,,,,
1047612,Haneda Tubasa,羽田つばさ,はねだつばさ,87.0,63.0,97.0,164.0,,,,,
1047678,Kasumi Siori,香澄しおり,かすみしおり,,,,,,,,,
1047679,Yada Mikiko,矢田美紀子,やだみきこ,85.0,59.0,86.0,,,,,,
1047680,Akane Minato,茜みなと,あかねみなと,,,,,,,,,
1047681,Hirate Akane,平手茜,ひらてあかね,,,,,,,,,
1047682,Aimi Yuna,相美ゆな,あいみゆな,,,,,,,,,
1047683,Sakuma Emi,佐久間恵美,さくまえみ,82.0,56.0,82.0,148.0,1996-06-04,O,カラオケ、コスプレ,東京都,25.0
1047685,Orikasa Rumi,織笠るみ,おりかさるみ,86.0,58.0,88.0,,,,,,
1047721,Tatibana Attohamu,橘@ハム,たちばなあっとはむ,,,,,,,,,
1047727,Yatuda Yuki,矢津田由貴,やつだゆき,,,,,,,ダンスで培った腰使い,,
1047747,Mita Marie,三田真利江,みたまりえ,87.0,62.0,88.0,166.0,,,,,
1047748,Tukusi Mika,つくしみか,つくしみか,82.0,58.0,84.0,160.0,,,,,
1047819,Kinosaki Tuyumi,城崎つゆみ,きのさきつゆみ,,,,,,,,,
1047823,Takanasi Rino,高梨りの,たかなしりの,,,,,,,,,
1047861,Yasuhara Kaede,安原楓,やすはらかえで,,,,,,,,,
1048033,Akane Haruka,茜はるか,あかねはるか,,,,,,,,,
1048035,Mizuki Riko,水樹璃子,みずきりこ,,,,,,,,,
1048036,Momooka Itsuka,百岡いつか,ももおかいつか,,,,,,,,,
1048041,Manaka Riho,真仲里帆,まなかりほ,100.0,59.0,94.0,162.0,,,,,
1048042,Yumesaki Hinami,夢咲ひなみ,ゆめさきひなみ,,,,,,,,,
1048043,Hasegawa Mina,長谷川未奈,はせがわみな,,,,,,,,,
1048046,Hukada Yuuri,深田結梨,ふかだゆうり,,,,,,,,,
1048135,Yuumi Sion,夕美しおん,ゆうみしおん,100.0,63.0,95.0,149.0,,,,,
1048221,Kawakita Mai,河北麻衣,かわきたまい,,,,,,,,,
1048222,Kisigami Riko,岸上莉子,きしがみりこ,,,,,,,,,
1048223,Mizusino Haduki,みずしの葉月,みずしのはづき,,,,162.0,,,ジムでトレーニング/自転車,,
1048224,Okonogi Hinano,小此木ひなの,おこのぎひなの,91.0,63.0,88.0,155.0,,,,,
1048225,Siraki Eren,白木エレン,しらきえれん,90.0,58.0,88.0,155.0,,,,,
1048226,Umino Uta,海乃うた,うみのうた,92.0,58.0,93.0,,,,,,
1048227,Aobosi Yuri,蒼星ユリ,あおぼしゆり,96.0,57.0,92.0,,,,"カフェ巡り,料理",,
1048228,Ayase Mona,亜矢瀬もな,あやせもな,84.0,53.0,86.0,159.0,,,"ピアノ,バイク/料理,フェラチオ",,
1048229,Tubai Emi,椿井えみ,つばいえみ,,,,151.0,1993-06-04,,,,28.0
1048230,Yamamoto Mai,山本麻衣,やまもとまい,,,,,,,,,
1048277,Hosimiya Itika,星宮一花,ほしみやいちか,85.0,59.0,89.0,168.0,1998-06-28,,カフェ巡り、料理,神奈川県,23.0
1048278,Sakuraba Hikari,桜庭ひかり,さくらばひかり,,,,,,,,,
1048280,Maria,MARIA,まりあ,,,,,,,,,
1048281,Sakaguti Riona,坂口りおな,さかぐちりおな,,,,,,,,,
1048360,Nisino Miyuki,西野美幸,にしのみゆき,88.0,60.0,88.0,162.0,,,,,
1048361,Sano Mari,佐野まり,さのまり,86.0,57.0,87.0,153.0,,,,,
1048362,Saetuki Rin,冴月りん,さえつきりん,,,,,,,,,
1048363,Miyazaki Siori,宮崎しおり,みやざきしおり,,,,,,,,,
1048364,Sugiyama Nazuna,杉山なずな,すぎやまなずな,,,,,,,,,
1048395,Aida Asuka,あいだ飛鳥,あいだあすか,88.0,55.0,85.0,160.0,,,,,
1048396,Anan,ANAN,あなん,,,,,,,,,
1048397,Konoha Tihiro,木葉ちひろ,このはちひろ,,,,,,,,,
1048400,Itinose Ayame,一ノ瀬あやめ,いちのせあやめ,89.0,63.0,88.0,,,,,,
5020,Zinno Miyuki,神野美雪,じんのみゆき,,,,,,,,,
5023,Takiguti Hiromi,瀧口裕美,たきぐちひろみ,,,,,,,,,
5026,Toudou Mei,藤堂めい,とうどうめい,,,,,,,,,
5045,Sugata Reiko,姿麗子,すがたれいこ,90.0,55.0,87.0,167.0,1977-04-21,AB,テニス,東京都,44.0
5046,Takami Ran,貴水らん,たかみらん,90.0,60.0,90.0,165.0,,,,,
5047,Tamaki Mitiru,玉木みちる,たまきみちる,,,,,,,,,
5049,Aoki Katura,青木桂,あおきかつら,,,,,1984-07-07,B,旅行、音楽鑑賞,,37.0
5051,Kawai Natumi,かわいなつみ,かわいなつみ,83.0,58.0,83.0,160.0,1974-10-01,O,ショッピング,東京都,47.0
5052,Kitaoka Nisiki,北岡錦,きたおかにしき,90.0,60.0,83.0,162.0,1971-04-09,O,,神奈川県,50.0
5053,Kuramoti Ai,倉持あい,くらもちあい,,,,,,,,,
5054,Sakurai Kimiko,桜井君子,さくらいきみこ,90.0,60.0,90.0,,,,,,
5055,Sakurai Asami,桜井麻美,さくらいあさみ,79.0,58.0,82.0,,,,,,
5057,Sinomiya Kyouko,篠宮響子,しのみやきょうこ,83.0,59.0,86.0,166.0,1971-04-15,,,,50.0
5060,Takazyou Sayaka,高城沙也加,たかじょうさやか,,,,,,,,,
5061,Narita Miki,成田美樹,なりたみき,83.0,57.0,83.0,157.0,1974-10-21,,,,47.0
5062,Nisita Momoko,西田ももこ,にしたももこ,90.0,57.0,88.0,158.0,1975-01-12,O,,東京都,46.0
